date;category;sales
2025-09-18;MA057;33606
2025-09-18;MA058;27246
2025-09-18;MA059;24316
2025-09-18;MA061;36216
2025-09-18;MA062;6758
2025-09-18;MA063;20689
2025-09-18;MA064;573
2025-09-18;MA065;4647
2025-09-18;MA066;1718
2025-09-18;MA067;37727
2025-09-18;MA068;19504
2025-09-18;MA069;34512
2025-09-18;MA070;24865
2025-09-18;MA071;3022
2025-09-18;MA072;12021
2025-09-18;MA073;10655
2025-09-18;MA076;26826
2025-09-18;MA077;42762
2025-09-18;MA078;47156
2025-09-19;MA002;28632
2025-09-19;MA004;39091
2025-09-19;MA005;15941
2025-09-19;MA007;43705
2025-09-19;MA009;25323
2025-09-19;MA010;42765
2025-09-19;MA011;27274
2025-09-19;MA014;27780
2025-09-19;MA015;3222
2025-09-19;MA017;2995
2025-09-19;MA019;17401
2025-09-19;MA020;49810
2025-09-19;MA021;49004
2025-09-19;MA022;41280
2025-09-19;MA025;666
2025-09-19;MA026;22655
2025-09-19;MA029;8077
2025-09-19;MA030;46263
2025-09-19;MA031;22914
2025-09-19;MA032;34001
2025-09-19;MA033;35957
2025-09-19;MA037;6294
2025-09-19;MA039;10800
2025-09-19;MA040;13995
2025-09-19;MA041;41410
2025-09-19;MA042;12624
2025-09-19;MA043;48563
2025-09-19;MA044;22609
2025-09-19;MA045;38120
2025-09-19;MA046;716
2025-09-19;MA047;11352
2025-09-19;MA048;30342
2025-09-19;MA049;6738
2025-09-19;MA050;4583
2025-09-19;MA051;21065
2025-09-19;MA052;49613
2025-09-19;MA053;28246
2025-09-19;MA054;43155
2025-09-19;MA055;27713
2025-09-19;MA056;21117
2025-09-19;MA057;30630
2025-09-19;MA058;27356
2025-09-19;MA059;47982
2025-09-19;MA061;20000
2025-09-19;MA062;31869
2025-09-19;MA063;26041
2025-09-19;MA064;10863
2025-09-19;MA065;1080
2025-09-19;MA066;25816
2025-09-19;MA067;16630
2025-09-19;MA068;28176
2025-09-19;MA069;45840
2025-09-19;MA070;36024
2025-09-19;MA071;5906
2025-09-19;MA072;41861
2025-09-19;MA073;10996
2025-09-19;MA076;48515
2025-09-19;MA077;31263
2025-09-19;MA078;5581
2025-09-20;MA002;44201
2025-09-20;MA004;37289
2025-09-20;MA005;10589
2025-09-20;MA007;22685
2025-09-20;MA009;36545
2025-09-20;MA010;22671
2025-09-20;MA011;44944
2025-09-20;MA014;29872
2025-09-20;MA015;23558
2025-09-20;MA017;8037
2025-09-20;MA019;37689
2025-09-20;MA020;16623
2025-09-20;MA021;8103
2025-09-20;MA022;20008
2025-09-20;MA025;2923
2025-09-20;MA026;12430
2025-09-20;MA029;15648
2025-09-20;MA030;5108
2025-09-20;MA031;35653
2025-09-20;MA032;41739
2025-09-20;MA033;12614
2025-09-20;MA037;27778
2025-09-20;MA039;14531
2025-09-20;MA040;8243
2025-09-20;MA041;14099
2025-09-20;MA042;45025
2025-09-20;MA043;22479
2025-09-20;MA044;35480
2025-09-20;MA045;14668
2025-09-20;MA046;15475
2025-09-20;MA047;18818
2025-09-20;MA048;23662
2025-09-20;MA049;34964
2025-09-20;MA050;4021
2025-09-20;MA051;46293
2025-09-20;MA052;9353
2025-09-20;MA053;34275
2025-09-20;MA054;24791
2025-09-20;MA055;9353
2025-09-20;MA056;28805
2025-09-20;MA057;983
2025-09-20;MA058;21434
2025-09-20;MA059;15289
2025-09-20;MA061;30606
2025-09-20;MA062;25416
2025-09-20;MA063;29755
2025-09-20;MA064;19557
2025-09-20;MA065;6945
2025-09-20;MA066;32188
2025-09-20;MA067;2613
2025-09-20;MA068;34464
2025-09-20;MA069;14865
2025-09-20;MA070;1453
2025-09-20;MA071;10168
2025-09-20;MA072;3587
2025-09-20;MA073;47143
2025-09-20;MA076;8361
2025-09-20;MA077;31866
2025-09-20;MA078;6398
2025-09-21;MA002;11572
2025-09-21;MA004;3391
2025-09-21;MA005;25353
2025-09-21;MA007;7044
2025-09-21;MA009;47923
2025-09-21;MA010;7570
2025-09-21;MA011;44985
2025-09-21;MA014;34729
2025-09-21;MA015;40447
2025-09-21;MA017;27676
2025-09-21;MA019;43565
2025-09-21;MA020;46477
2025-09-21;MA021;17178
2025-09-21;MA022;25547
2025-09-21;MA025;4361
2025-09-21;MA026;47102
2025-09-21;MA029;14160
2025-09-21;MA030;27745
2025-09-21;MA031;38406
2025-09-21;MA032;35251
2025-09-21;MA033;20330
2025-09-21;MA037;427
2025-09-21;MA039;37321
2025-09-21;MA040;27901
2025-09-21;MA041;38323
2025-09-21;MA042;16331
2025-09-21;MA043;25271
2025-09-21;MA044;13410
2025-09-21;MA045;4909
2025-09-21;MA046;15915
2025-09-21;MA047;17400
2025-09-21;MA048;2056
2025-09-21;MA049;41127
2025-09-21;MA050;44696
2025-09-21;MA051;21549
2025-09-21;MA052;43497
2025-09-21;MA053;4977
2025-09-21;MA054;45909
2025-09-21;MA055;40365
2025-09-21;MA056;32517
2025-09-21;MA057;37743
2025-09-21;MA058;41127
2025-09-21;MA059;46387
2025-09-21;MA061;33423
2025-09-21;MA062;798
2025-09-21;MA063;20023
2025-09-21;MA064;4312
2025-09-21;MA065;21158
2025-09-21;MA066;38701
2025-09-21;MA067;21593
2025-09-21;MA068;17030
2025-09-21;MA069;38017
2025-09-21;MA070;30076
2025-09-21;MA071;16413
2025-09-21;MA072;7538
2025-09-21;MA073;47224
2025-09-21;MA076;49382
2025-09-21;MA077;9530
2025-09-21;MA078;7991
2025-09-22;MA002;21749
2025-09-22;MA004;6015
2025-09-22;MA005;16701
2025-09-22;MA007;29031
2025-09-22;MA009;39078
2025-09-22;MA010;22176
2025-09-22;MA011;42746
2025-09-22;MA014;4835
2025-09-22;MA015;1746
2025-09-22;MA017;38297
2025-09-22;MA019;21783
2025-09-22;MA020;33131
2025-09-22;MA021;5951
2025-09-22;MA022;1364
2025-09-22;MA025;3265
2025-09-22;MA026;45213
2025-09-22;MA029;8306
2025-09-22;MA030;29308
2025-09-22;MA031;38678
2025-09-22;MA032;40231
2025-09-22;MA033;9145
2025-09-22;MA037;19370
2025-09-22;MA039;2096
2025-09-22;MA040;47503
2025-09-22;MA041;8374
2025-09-22;MA042;15207
2025-09-22;MA043;37010
2025-09-22;MA044;38553
2025-09-22;MA045;7499
2025-09-22;MA046;32932
2025-09-22;MA047;46306
2025-09-22;MA048;32163
2025-09-22;MA049;25969
2025-09-22;MA050;18827
2025-09-22;MA051;31059
2025-09-22;MA052;23456
2025-09-22;MA053;35276
2025-09-22;MA054;32934
2025-09-22;MA055;47700
2025-09-22;MA056;43396
2025-09-22;MA057;1036
2025-09-22;MA058;41098
2025-09-22;MA059;45691
2025-09-22;MA061;11017
2025-09-22;MA062;5756
2025-09-22;MA063;31969
2025-09-22;MA064;19921
2025-09-22;MA065;47932
2025-09-22;MA066;16023
2025-09-22;MA067;42516
2025-09-22;MA068;17385
2025-09-22;MA069;49868
2025-09-22;MA070;7129
2025-09-22;MA071;15730
2025-09-22;MA072;4348
2025-09-22;MA073;29632
2025-09-22;MA076;29434
2025-09-22;MA077;11392
2025-09-22;MA078;48458
2025-09-23;MA002;36541
2025-09-23;MA004;6036
2025-09-23;MA005;38089
2025-09-23;MA007;5468
2025-09-23;MA009;27749
2025-09-23;MA010;42574
2025-09-23;MA011;10246
2025-09-23;MA014;14316
2025-09-23;MA015;10730
2025-09-23;MA017;37058
2025-09-23;MA019;10176
2025-09-23;MA020;14723
2025-09-23;MA021;24841
2025-09-23;MA022;37426
2025-09-23;MA025;584
2025-09-23;MA026;46114
2025-09-23;MA029;47940
2025-09-23;MA030;45804
2025-09-23;MA031;6579
2025-09-23;MA032;40369
2025-09-23;MA033;44666
2025-09-23;MA037;21238
2025-09-23;MA039;5856
2025-09-23;MA040;14863
2025-09-23;MA041;33996
2025-09-23;MA042;698
2025-09-23;MA043;41321
2025-09-23;MA044;26054
2025-09-23;MA045;8268
2025-09-23;MA046;44883
2025-09-23;MA047;10045
2025-09-23;MA048;47049
2025-09-23;MA049;25825
2025-09-23;MA050;4931
2025-09-23;MA051;47778
2025-09-23;MA052;27301
2025-09-23;MA053;10931
2025-09-23;MA054;29216
2025-09-23;MA055;33867
2025-09-23;MA056;32299
2025-09-23;MA057;22493
2025-09-23;MA058;42564
2025-09-23;MA059;44386
2025-09-23;MA061;22539
2025-09-23;MA062;36244
2025-09-23;MA063;30115
2025-09-23;MA064;3953
2025-09-23;MA065;20788
2025-09-23;MA066;10826
2025-09-23;MA067;22389
2025-09-23;MA068;45575
2025-09-23;MA069;35435
2025-09-23;MA070;11674
2025-09-23;MA071;25059
2025-09-23;MA072;43361
2025-09-23;MA073;6583
2025-09-23;MA076;48354
2025-09-23;MA077;10932
2025-09-23;MA078;35253
2025-09-24;MA002;18150
2025-09-24;MA004;25986
2025-09-24;MA005;41222
2025-09-24;MA007;7242
2025-09-24;MA009;17212
2025-09-24;MA010;14200
2025-09-24;MA011;39375
2025-09-24;MA014;3935
2025-09-24;MA015;9328
2025-09-24;MA017;36984
2025-09-24;MA019;19485
2025-09-24;MA020;4221
2025-09-24;MA021;19984
2025-09-24;MA022;48783
2025-09-24;MA025;30764
2025-09-24;MA026;29363
2025-09-24;MA029;36417
2025-09-24;MA030;4813
2025-09-24;MA031;9120
2025-09-24;MA032;7734
2025-09-24;MA033;40875
2025-09-24;MA037;17188
2025-09-24;MA039;3998
2025-09-24;MA040;25531
2025-09-24;MA041;17030
2025-09-24;MA042;18264
2025-09-24;MA043;36250
2025-09-24;MA044;23505
2025-09-24;MA045;9210
2025-09-24;MA046;25781
2025-09-24;MA047;48777
2025-09-24;MA048;19337
2025-09-24;MA049;34764
2025-09-24;MA050;8737
2025-09-24;MA051;32646
2025-09-24;MA052;14940
2025-09-24;MA053;49835
2025-09-24;MA054;7459
2025-09-24;MA055;11630
2025-09-24;MA056;40637
2025-09-24;MA057;40039
2025-09-24;MA058;49715
2025-09-24;MA059;8155
2025-09-24;MA061;26993
2025-09-24;MA062;21837
2025-09-24;MA063;30539
2025-09-24;MA064;36837
2025-09-24;MA065;7348
2025-09-24;MA066;16263
2025-09-24;MA067;2327
2025-09-24;MA068;13977
2025-09-24;MA069;29531
2025-09-24;MA070;39595
2025-09-24;MA071;44928
2025-09-24;MA072;22866
2025-09-24;MA073;41673
2025-09-24;MA076;17855
2025-09-24;MA077;30653
2025-09-24;MA078;4040
2025-09-25;MA002;39137
2025-09-25;MA004;10778
2025-09-25;MA005;35962
2025-09-25;MA007;20031
2025-09-25;MA009;9226
2025-09-25;MA010;35909
2025-09-25;MA011;8570
2025-09-25;MA014;36429
2025-09-25;MA015;11323
2025-09-25;MA017;14472
2025-09-25;MA019;17818
2025-09-25;MA020;33149
2025-09-25;MA021;15311
2025-09-25;MA022;31919
2025-09-25;MA025;48330
2025-09-25;MA026;8252
2025-09-25;MA029;5957
2025-09-25;MA030;45030
2025-09-25;MA031;22505
2025-09-25;MA032;4971
2025-09-25;MA033;42657
2025-09-25;MA037;14746
2025-09-25;MA039;49675
2025-09-25;MA040;8888
2025-09-25;MA041;24792
2025-09-25;MA042;32562
2025-09-25;MA043;48241
2025-09-25;MA044;2840
2025-09-25;MA045;21842
2025-09-25;MA046;25892
2025-09-25;MA047;28690
2025-09-25;MA048;19775
2025-09-25;MA049;23608
2025-09-25;MA050;18908
2025-09-25;MA051;37141
2025-09-25;MA052;9761
2025-09-25;MA053;1767
2025-09-25;MA054;28659
2025-09-25;MA055;34086
2025-09-25;MA056;35194
2025-09-25;MA057;7940
2025-09-25;MA058;8985
2025-09-25;MA059;34814
2025-09-25;MA061;24252
2025-09-25;MA062;17286
2025-09-25;MA063;17530
2025-09-25;MA064;27158
2025-09-25;MA065;22469
2025-09-25;MA066;13730
2025-09-25;MA067;26546
2025-09-25;MA068;17233
2025-09-25;MA069;49285
2025-09-25;MA070;24692
2025-09-25;MA071;38506
2025-09-25;MA072;6919
2025-09-25;MA073;48489
2025-09-25;MA076;36208
2025-09-25;MA077;12220
2025-09-25;MA078;35586
2025-09-26;MA002;49141
2025-09-26;MA004;8994
2025-09-26;MA005;30984
2025-09-26;MA007;12079
2025-09-26;MA009;38143
2025-09-26;MA010;19046
2025-09-26;MA011;19827
2025-09-26;MA014;793
2025-09-26;MA015;20317
2025-09-26;MA017;26644
2025-09-26;MA019;31348
2025-09-26;MA020;12385
2025-09-26;MA021;32220
2025-09-26;MA022;21574
2025-09-26;MA025;46585
2025-09-26;MA026;19805
2025-09-26;MA029;44187
2025-09-26;MA030;22091
2025-09-26;MA031;43868
2025-09-26;MA032;26273
2025-09-26;MA033;4267
2025-09-26;MA037;43679
2025-09-26;MA039;37963
2025-09-26;MA040;36759
2025-09-26;MA041;13581
2025-09-26;MA042;48642
2025-09-26;MA043;16625
2025-09-26;MA044;38183
2025-09-26;MA045;28648
2025-09-26;MA046;7818
2025-09-26;MA047;29150
2025-09-26;MA048;43955
2025-09-26;MA049;23815
2025-09-26;MA050;8160
2025-09-26;MA051;38284
2025-09-26;MA052;10101
2025-09-26;MA053;42448
2025-09-26;MA054;33439
2025-09-26;MA055;45665
2025-09-26;MA056;26105
2025-09-26;MA057;2879
2025-09-26;MA058;26006
2025-09-26;MA059;46265
2025-09-26;MA061;1371
2025-09-26;MA062;29704
2025-09-26;MA063;35906
2025-09-26;MA064;39041
2025-09-26;MA065;42303
2025-09-26;MA066;27882
2025-09-26;MA067;26347
2025-09-26;MA068;37163
2025-09-26;MA069;481
2025-09-26;MA070;21729
2025-09-26;MA071;5918
2025-09-26;MA072;2512
2025-09-26;MA073;32510
2025-09-26;MA076;22143
2025-09-26;MA077;34934
2025-09-26;MA078;29344
2025-09-27;MA002;16034
2025-09-27;MA004;18886
2025-09-27;MA005;41512
2025-09-27;MA007;6387
2025-09-27;MA009;19016
2025-09-27;MA010;33794
2025-09-27;MA011;24467
2025-09-27;MA014;16570
2025-09-27;MA015;9233
2025-09-27;MA017;13507
2025-09-27;MA019;7832
2025-09-27;MA020;32741
2025-09-27;MA021;7622
2025-09-27;MA022;35939
2025-09-27;MA025;12527
2025-09-27;MA026;2433
2025-09-27;MA029;17236
2025-09-27;MA030;25120
2025-09-27;MA031;13438
2025-09-27;MA032;25615
2025-09-27;MA033;1902
2025-09-27;MA037;26119
2025-09-27;MA039;25982
2025-09-27;MA040;6154
2025-09-27;MA041;24505
2025-09-27;MA042;9657
2025-09-27;MA043;25061
2025-09-27;MA044;532
2025-09-27;MA045;41240
2025-09-27;MA046;7993
2025-09-27;MA047;15389
2025-09-27;MA048;2073
2025-09-27;MA049;17749
2025-09-27;MA050;25012
2025-09-27;MA051;47433
2025-09-27;MA052;20562
2025-09-27;MA053;32575
2025-09-27;MA054;42945
2025-09-27;MA055;17471
2025-09-27;MA056;7728
2025-09-27;MA057;29211
2025-09-27;MA058;17663
2025-09-27;MA059;47112
2025-09-27;MA061;34948
2025-09-27;MA062;13535
2025-09-27;MA063;18375
2025-09-27;MA064;9074
2025-09-27;MA065;43236
2025-09-27;MA066;24222
2025-09-27;MA067;46278
2025-09-27;MA068;18437
2025-09-27;MA069;22829
2025-09-27;MA070;39701
2025-09-27;MA071;478
2025-09-27;MA072;39468
2025-09-27;MA073;44104
2025-09-27;MA076;37278
2025-09-27;MA077;22786
2025-09-27;MA078;35194
2025-09-28;MA002;42749
2025-09-28;MA004;39467
2025-09-28;MA005;46356
2025-09-28;MA007;34070
2025-09-28;MA009;12333
2025-09-28;MA010;1069
2025-09-28;MA011;2558
2025-09-28;MA014;18984
2025-09-28;MA015;42977
2025-09-28;MA017;46249
2025-09-28;MA019;9995
2025-09-28;MA020;30158
2025-09-28;MA021;36695
2025-09-28;MA022;49795
2025-09-28;MA025;12886
2025-09-28;MA026;12982
2025-09-28;MA029;20240
2025-09-28;MA030;2463
2025-09-28;MA031;27055
2025-09-28;MA032;14366
2025-09-28;MA033;38910
2025-09-28;MA037;34040
2025-09-28;MA039;770
2025-09-28;MA040;45548
2025-09-28;MA041;26072
2025-09-28;MA042;32759
2025-09-28;MA043;31625
2025-09-28;MA044;19087
2025-09-28;MA045;12423
2025-09-28;MA046;21284
2025-09-28;MA047;45030
2025-09-28;MA048;32396
2025-09-28;MA049;24135
2025-09-28;MA050;15463
2025-09-28;MA051;42280
2025-09-28;MA052;7138
2025-09-28;MA053;6463
2025-09-28;MA054;1503
2025-09-28;MA055;34504
2025-09-28;MA056;31173
2025-09-28;MA057;48016
2025-09-28;MA058;44221
2025-09-28;MA059;33658
2025-09-28;MA061;44761
2025-09-28;MA062;39473
2025-09-28;MA063;37911
2025-09-28;MA064;22677
2025-09-28;MA065;13751
2025-09-28;MA066;6489
2025-09-28;MA067;2906
2025-09-28;MA068;19847
2025-09-28;MA069;24762
2025-09-28;MA070;42558
2025-09-28;MA071;43277
2025-09-28;MA072;32491
2025-09-28;MA073;5222
2025-09-28;MA076;14662
2025-09-28;MA077;4402
2025-09-28;MA078;14171
2025-09-29;MA002;43021
2025-09-29;MA004;36426
2025-09-29;MA005;13711
2025-09-29;MA007;41346
2025-09-29;MA009;27892
2025-09-29;MA010;34793
2025-09-29;MA011;2581
2025-09-29;MA014;39733
2025-09-29;MA015;13469
2025-09-29;MA017;31219
2025-09-29;MA019;46340
2025-09-29;MA020;3628
2025-09-29;MA021;32938
2025-09-29;MA022;14880
2025-09-29;MA025;43884
2025-09-29;MA026;43728
2025-09-29;MA029;16441
2025-09-29;MA030;47686
2025-09-29;MA031;33608
2025-09-29;MA032;22098
2025-09-29;MA033;49825
2025-09-29;MA037;4465
2025-09-29;MA039;33259
2025-09-29;MA040;28923
2025-09-29;MA041;8118
2025-09-29;MA042;7368
2025-09-29;MA043;41435
2025-09-29;MA044;43642
2025-09-29;MA045;15752
2025-09-29;MA046;42330
2025-09-29;MA047;18959
2025-09-29;MA048;9946
2025-09-29;MA049;28267
2025-09-29;MA050;25727
2025-09-29;MA051;20415
2025-09-29;MA052;40250
2025-09-29;MA053;12981
2025-09-29;MA054;27475
2025-09-29;MA055;24225
2025-09-29;MA056;39761
2025-09-29;MA057;25531
2025-09-29;MA058;31841
2025-09-29;MA059;15310
2025-09-29;MA061;20312
2025-09-29;MA062;30850
2025-09-29;MA063;14738
2025-09-29;MA064;1239
2025-09-29;MA065;36648
2025-09-29;MA066;37292
2025-09-29;MA067;21471
2025-09-29;MA068;3363
2025-09-29;MA069;45793
2025-09-29;MA070;11833
2025-09-29;MA071;41162
2025-09-29;MA072;39337
2025-09-29;MA073;36849
2025-09-29;MA076;9609
2025-09-29;MA077;22269
2025-09-29;MA078;8899
2025-09-30;MA002;21026
2025-09-30;MA004;49014
2025-09-30;MA005;10107
2025-09-30;MA007;23290
2025-09-30;MA009;23846
2025-09-30;MA010;29745
2025-09-30;MA011;17701
2025-09-30;MA014;19789
2025-09-30;MA015;30545
2025-09-30;MA017;38959
2025-09-30;MA019;11069
2025-09-30;MA020;11035
2025-09-30;MA021;42193
2025-09-30;MA022;44092
2025-09-30;MA025;3242
2025-09-30;MA026;24212
2025-09-30;MA029;42757
2025-09-30;MA030;42223
2025-09-30;MA031;36084
2025-09-30;MA032;29603
2025-09-30;MA033;1399
2025-09-30;MA037;36628
2025-09-30;MA039;18973
2025-09-30;MA040;38442
2025-09-30;MA041;48053
2025-09-30;MA042;33607
2025-09-30;MA043;36460
2025-09-30;MA044;10309
2025-09-30;MA045;44160
2025-09-30;MA046;27262
2025-09-30;MA047;16101
2025-09-30;MA048;33579
2025-09-30;MA049;26437
2025-09-30;MA050;16142
2025-09-30;MA051;2010
2025-09-30;MA052;536
2025-09-30;MA053;4616
2025-09-30;MA054;45160
2025-09-30;MA055;17063
2025-09-30;MA056;36727
2025-09-30;MA057;14691
2025-09-30;MA058;125
2025-09-30;MA059;14370
2025-09-30;MA061;6407
2025-09-30;MA062;19309
2025-09-30;MA063;24259
2025-09-30;MA064;6721
2025-09-30;MA065;13697
2025-09-30;MA066;19735
2025-09-30;MA067;41464
2025-09-30;MA068;43485
2025-09-30;MA069;43848
2025-09-30;MA070;17265
2025-09-30;MA071;6060
2025-09-30;MA072;15653
2025-09-30;MA073;49198
2025-09-30;MA076;12482
2025-09-30;MA077;38590
2025-09-30;MA078;42076
2025-10-01;MA002;43966
2025-10-01;MA004;4911
2025-10-01;MA005;14814
2025-10-01;MA007;638
2025-10-01;MA009;15897
2025-10-01;MA010;3830
2025-10-01;MA011;41718
2025-10-01;MA014;16797
2025-10-01;MA015;14059
2025-10-01;MA017;17099
2025-10-01;MA019;26059
2025-10-01;MA020;47386
2025-10-01;MA021;7381
2025-10-01;MA022;789
2025-10-01;MA025;4672
2025-10-01;MA026;22714
2025-10-01;MA029;26186
2025-10-01;MA030;9361
2025-10-01;MA031;12761
2025-10-01;MA032;31151
2025-10-01;MA033;6003
2025-10-01;MA037;37137
2025-10-01;MA039;39048
2025-10-01;MA040;1187
2025-10-01;MA041;42942
2025-10-01;MA042;3634
2025-10-01;MA043;48024
2025-10-01;MA044;28864
2025-10-01;MA045;11612
2025-10-01;MA046;34146
2025-10-01;MA047;34396
2025-10-01;MA048;17530
2025-10-01;MA049;7546
2025-10-01;MA050;48563
2025-10-01;MA051;28191
2025-10-01;MA052;38438
2025-10-01;MA053;31128
2025-10-01;MA054;32511
2025-10-01;MA055;40798
2025-10-01;MA056;13769
2025-10-01;MA057;36648
2025-10-01;MA058;14785
2025-10-01;MA059;39948
2025-10-01;MA061;20249
2025-10-01;MA062;4631
2025-10-01;MA063;1007
2025-10-01;MA064;25585
2025-10-01;MA065;998
2025-10-01;MA066;19138
2025-10-01;MA067;10883
2025-10-01;MA068;45181
2025-10-01;MA069;15254
2025-10-01;MA070;18466
2025-10-01;MA071;37204
2025-10-01;MA072;22797
2025-10-01;MA073;38650
2025-10-01;MA076;37132
2025-10-01;MA077;18886
2025-10-01;MA078;18238
2025-10-02;MA002;19988
2025-10-02;MA004;45274
2025-10-02;MA005;21279
2025-10-02;MA007;35634
2025-10-02;MA009;18182
2025-10-02;MA010;30059
2025-10-02;MA011;7724
2025-10-02;MA014;47901
2025-10-02;MA015;5554
2025-10-02;MA017;48977
2025-10-02;MA019;13274
2025-10-02;MA020;16834
2025-10-02;MA021;28847
2025-10-02;MA022;18465
2025-10-02;MA025;44435
2025-10-02;MA026;27274
2025-10-02;MA029;39790
2025-10-02;MA030;10159
2025-10-02;MA031;47342
2025-10-02;MA032;27263
2025-10-02;MA033;19009
2025-10-02;MA037;40171
2025-10-02;MA039;36333
2025-10-02;MA040;25852
2025-10-02;MA041;42488
2025-10-02;MA042;15673
2025-10-02;MA043;13849
2025-10-02;MA044;33654
2025-10-02;MA045;28993
2025-10-02;MA046;16799
2025-10-02;MA047;1170
2025-10-02;MA048;44137
2025-10-02;MA049;38822
2025-10-02;MA050;33313
2025-10-02;MA051;21663
2025-10-02;MA052;121
2025-10-02;MA053;43057
2025-10-02;MA054;4253
2025-10-02;MA055;20631
2025-10-02;MA056;27177
2025-10-02;MA057;49936
2025-10-02;MA058;46691
2025-10-02;MA059;24098
2025-10-02;MA061;5973
2025-10-02;MA062;24203
2025-10-02;MA063;22498
2025-10-02;MA064;13278
2025-10-02;MA065;20560
2025-10-02;MA066;13771
2025-10-02;MA067;14227
2025-10-02;MA068;14198
2025-10-02;MA069;19191
2025-10-02;MA070;48435
2025-10-02;MA071;48632
2025-10-02;MA072;30790
2025-10-02;MA073;7229
2025-10-02;MA076;6293
2025-10-02;MA077;1798
2025-10-02;MA078;47652
2025-10-03;MA002;10368
2025-10-03;MA004;11610
2025-10-03;MA005;26055
2025-10-03;MA007;8353
2025-10-03;MA009;41315
2025-10-03;MA010;49597
2025-10-03;MA011;42609
2025-10-03;MA014;3636
2025-10-03;MA015;40958
2025-10-03;MA017;37204
2025-10-03;MA019;47028
2025-10-03;MA020;17796
2025-10-03;MA021;23632
2025-10-03;MA022;8074
2025-10-03;MA025;44891
2025-10-03;MA026;25605
2025-10-03;MA029;15046
2025-10-03;MA030;48644
2025-10-03;MA031;49807
2025-10-03;MA032;34293
2025-10-03;MA033;17536
2025-10-03;MA037;10434
2025-10-03;MA039;34656
2025-10-03;MA040;35083
2025-10-03;MA041;44204
2025-10-03;MA042;19868
2025-10-03;MA043;42795
2025-10-03;MA044;30357
2025-10-03;MA045;7645
2025-10-03;MA046;45293
2025-10-03;MA047;14470
2025-10-03;MA048;20919
2025-10-03;MA049;36125
2025-10-03;MA050;40550
2025-10-03;MA051;4668
2025-10-03;MA052;7942
2025-10-03;MA053;28718
2025-10-03;MA054;10905
2025-10-03;MA055;40136
2025-10-03;MA056;3133
2025-10-03;MA057;30940
2025-10-03;MA058;44032
2025-10-03;MA059;29396
2025-10-03;MA061;9833
2025-10-03;MA062;10447
2025-10-03;MA063;43075
2025-10-03;MA064;40921
2025-10-03;MA065;39048
